id,fiscal_year,budget_stage,agency,region,province,city_municipality,possible_congressional_district,implementing_office,project_title,project_type,amount,amount_display,location_clarity,title_specificity,needs_manual_review_score,review_label,review_reason,is_large_allocation_score,citizen_readability,source_name,source_url,source_page,source_pdf_page,row_level,parent_row_id,is_leaf,extraction_confidence,extraction_note,raw_text
DPWH-2026-081-00937,2026,NEP,DPWH,Region X - Northern Mindanao,,,,,off -  Carriageway Improvement - Secondary Roads,road,335550000.0,"₱335,550,000",region_only,broad,0.85,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,794,81,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,off -  Carriageway Improvement - Secondary Roads
DPWH-2026-069-00741,2026,NEP,DPWH,Region III - Central Luzon,,,,Zambales 1st District Engineering Office,Road Widening -   Secondary Roads,road,333237000.0,"₱333,237,000",clear,broad,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,782,69,office_allocation,DPWH-2026-069-00738,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zambales 1st District Engineering Office
DPWH-2026-118-01396,2026,NEP,DPWH,Region XI - Davao,,,,,"Construction /   Improvement of Access Roads leading to Trades, Industries and Economic Zones ( Roads Leveraging Linkages for Industry and Trade Infrastructure Program - ROLL - IT )",road,332685000.0,"₱332,685,000",region_only,specific,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,831,118,regional_summary,DPWH-2026-109-01298,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region XI - Davao
DPWH-2026-042-00409,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Quezon 3rd District Engineering Office,Rehabilitation /   Reconstruction / Upgrading of Damaged Paved Roads - Secondary Roads,road,332022000.0,"₱332,022,000",clear,specific,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,755,42,office_allocation,DPWH-2026-040-00398,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Quezon 3rd District Engineering Office
DPWH-2026-030-00317,2026,NEP,DPWH,Region I - Ilocos,,,,,Preventive   Maintenance - Secondary Roads,road,328473000.0,"₱328,473,000",region_only,broad,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,743,30,regional_summary,DPWH-2026-029-00306,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region I - Ilocos
DPWH-2026-152-01745,2026,NEP,DPWH,National Capital Region (NCR),,,,Malabon-Navotas District Engineering Office,Sustainable   Infrastructure Projects Alleviating Gaps ( SIPAG ) - Flood Mitigation Structures protecting Major / Strategic Public Buildings / Facilities,flood_control,328000000.0,"₱328,000,000",clear,broad,0.71,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,865,152,office_allocation,DPWH-2026-152-01743,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Malabon-Navotas District Engineering Office
DPWH-2026-160-01798,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,Basic Infrastructure  Program ( BIP ) - Major / Strategic Public Buildings / Facilities,public_building,325000000.0,"₱325,000,000",region_only,broad,0.73,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,873,160,office_allocation,DPWH-2026-160-01797,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-050-00529,2026,NEP,DPWH,Region X - Northern Mindanao,,,,,"Rehabilitation / Slips, Reconstruction of Roads with Slope Collapse and Landslide - Primary Roads",road,322782000.0,"₱322,782,000",region_only,specific,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,763,50,regional_summary,DPWH-2026-045-00457,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region X - Northern Mindanao
DPWH-2026-080-00896,2026,NEP,DPWH,Region X - Northern Mindanao,,,,,Construction of Missing Links / New Roads,road,320000000.0,"₱320,000,000",region_only,broad,0.85,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,793,80,regional_summary,DPWH-2026-078-00885,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region X - Northern Mindanao
DPWH-2026-136-01553,2026,NEP,DPWH,Region IVB - MIMAROPA,,,,,Basic Infrastructure   Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities,road,320000000.0,"₱320,000,000",region_only,broad,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,849,136,regional_summary,DPWH-2026-134-01528,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region IVB - MIMAROPA
DPWH-2026-133-01512,2026,NEP,DPWH,Cordillera Administrative Region (CAR),,,,,Sustainable Infrastructure Projects Alleviating Gaps ( SIPAG ) ~- Access Roads and / or Bridges from the National Roads connecting to Indigenous People ( IP ) Communities,road,317000000.0,"₱317,000,000",region_only,specific,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,846,133,regional_summary,DPWH-2026-133-01509,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cordillera Administrative Region (CAR)
DPWH-2026-142-01637,2026,NEP,DPWH,Region III - Central Luzon,,,,Aurora District Engineering Office,Basic Infrastructure Program ( BIP ) - Multi-Purpose Buildings / Facilities to support Social Services,public_building,315000000.0,"₱315,000,000",partial,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,855,142,office_allocation,DPWH-2026-142-01636,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Aurora District Engineering Office
DPWH-2026-028-00270,2026,NEP,DPWH,Region IVA - CALABARZON,,,,,Preventive Maintenance - Primary Roads,road,310156000.0,"₱310,156,000",region_only,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,741,28,regional_summary,DPWH-2026-026-00259,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region IVA - CALABARZON
DPWH-2026-122-01483,2026,NEP,DPWH,Region IVA - CALABARZON,,,,,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239,road,309697000.0,"₱309,697,000",region_only,broad,0.74,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,835,122,regional_summary,DPWH-2026-121-01454,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region IVA - CALABARZON
DPWH-2026-121-01446,2026,NEP,DPWH,National Capital Region (NCR),,,,,Construction / Improvement of Access Roads leading to Railway Stations,road,307400000.0,"₱307,400,000",region_only,specific,0.63,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,834,121,regional_summary,DPWH-2026-121-01445,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-121-01447,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,Construction / Improvement of Access Roads leading to Railway Stations,road,307400000.0,"₱307,400,000",region_only,specific,0.58,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,834,121,office_allocation,DPWH-2026-121-01446,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-118-01404,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,,"Construction /   Improvement of Access Roads leading to Trades, Industries and Economic Zones ( Roads Leveraging Linkages for Industry and Trade Infrastructure Program - ROLL - IT )",road,305500000.0,"₱305,500,000",region_only,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,831,118,regional_summary,DPWH-2026-109-01298,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region XII - SOCCSKSARGEN
DPWH-2026-175-01994,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Panay-Guimaras-Negros (PGN) Island  Bridges Project, EDCF L/A No. PHL-x2 (Section B)",bridge,302844000.0,"₱302,844,000",region_only,specific,0.73,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,888,175,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,"Panay-Guimaras-Negros (PGN) Island  Bridges Project, EDCF L/A No. PHL-x2 (Section B)"
DPWH-2026-175-01995,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Panay-Guimaras-Negros (PGN) Island   Bridges Project, EDCF L/A No. PHL-x2 (Section B)",bridge,302844000.0,"₱302,844,000",region_only,specific,0.73,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,888,175,regional_summary,DPWH-2026-175-01994,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-175-01996,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,"Panay-Guimaras-Negros (PGN) Island   Bridges Project, EDCF L/A No. PHL-x2 (Section B)",bridge,302844000.0,"₱302,844,000",region_only,specific,0.64,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,888,175,office_allocation,DPWH-2026-175-01995,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-175-01997,2026,NEP,DPWH,National Capital Region (NCR),,,,,GOP Counterpart,other,302844000.0,"₱302,844,000",region_only,broad,0.86,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,888,175,budget_line,DPWH-2026-175-01995,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,GOP Counterpart
DPWH-2026-022-00154,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Maintenance, Repair  and Rehabilitation of Infrastructure Facilities and Other Related Activities - Maintenance, Services for Automated Traffic Data Collection Program",unknown,299825000.0,"₱299,825,000",region_only,broad,0.66,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,735,22,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,"Maintenance, Repair  and Rehabilitation of Infrastructure Facilities and Other Related Activities - Maintenance, Services for Automated Traffic Data Collection Program"
DPWH-2026-022-00155,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Maintenance, Repair   and Rehabilitation of Infrastructure Facilities and Other Related Activities - Maintenance, Services for Automated Traffic Data Collection Program",unknown,299825000.0,"₱299,825,000",region_only,broad,0.69,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,735,22,regional_summary,DPWH-2026-022-00154,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-022-00156,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,"Maintenance, Repair   and Rehabilitation of Infrastructure Facilities and Other Related Activities - Maintenance, Services for Automated Traffic Data Collection Program",unknown,299825000.0,"₱299,825,000",partial,broad,0.59,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,735,22,office_allocation,DPWH-2026-022-00155,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-088-01059,2026,NEP,DPWH,Region I - Ilocos,,,,,Retrofitting /   Strengthening of Permanent Bridges,bridge,297520000.0,"₱297,520,000",region_only,broad,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,801,88,regional_summary,DPWH-2026-087-01051,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region I - Ilocos
DPWH-2026-070-00766,2026,NEP,DPWH,Region VI - Western Visayas,,,,,Road Widening -   Secondary Roads,road,295544000.0,"₱295,544,000",region_only,broad,0.84,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,783,70,regional_summary,DPWH-2026-069-00726,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region VI - Western Visayas
DPWH-2026-068-00704,2026,NEP,DPWH,Region IX - Zamboanga Peninsula,,,,,Road Widening -   Primary Roads,road,289914000.0,"₱289,914,000",region_only,broad,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,781,68,regional_summary,DPWH-2026-066-00696,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region IX - Zamboanga Peninsula
DPWH-2026-122-01474,2026,NEP,DPWH,Region III - Central Luzon,,,,,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239,road,281302000.0,"₱281,302,000",region_only,broad,0.76,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,835,122,regional_summary,DPWH-2026-121-01454,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region III - Central Luzon
DPWH-2026-098-01205,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,Cotabato 3rd District Engineering Office,Widening of Permanent Bridges,bridge,281000000.0,"₱281,000,000",partial,specific,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,811,98,office_allocation,DPWH-2026-098-01203,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cotabato 3rd District Engineering Office
DPWH-2026-138-01586,2026,NEP,DPWH,Region VIII - Eastern Visayas,,,,Samar 2nd District Engineering Office,Basic Infrastructure   Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities,road,280000000.0,"₱280,000,000",clear,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,851,138,office_allocation,DPWH-2026-138-01577,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Samar 2nd District Engineering Office
DPWH-2026-073-00817,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Rizal 2nd District Engineering Office,Road Widening -   Tertiary Roads,road,277019000.0,"₱277,019,000",clear,broad,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,786,73,office_allocation,DPWH-2026-073-00809,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Rizal 2nd District Engineering Office
DPWH-2026-154-01748,2026,NEP,DPWH,Negros Island Region,,,,,Sustainable   Infrastructure Projects Alleviating Gaps ( SIPAG ) - Flood Mitigation Structures protecting Major / Strategic Public Buildings / Facilities,flood_control,270000000.0,"₱270,000,000",region_only,specific,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,867,154,regional_summary,DPWH-2026-152-01742,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Negros Island Region
DPWH-2026-176-02035,2026,NEP,DPWH,National Capital Region (NCR),,,,,Loan Proceeds,other,267193000.0,"₱267,193,000",region_only,broad,0.86,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,889,176,budget_line,DPWH-2026-176-02033,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Loan Proceeds
DPWH-2026-154-01759,2026,NEP,DPWH,Region VIII - Eastern Visayas,,,,,Sustainable   Infrastructure Projects Alleviating Gaps ( SIPAG ) - Flood Mitigation Structures protecting Major / Strategic Public Buildings / Facilities,flood_control,267000000.0,"₱267,000,000",region_only,broad,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,867,154,regional_summary,DPWH-2026-152-01742,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region VIII - Eastern Visayas
DPWH-2026-094-01164,2026,NEP,DPWH,Region XI - Davao,,,,,Rehabilitation /   Major Repair of Permanent Bridges,bridge,260500000.0,"₱260,500,000",region_only,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,807,94,regional_summary,DPWH-2026-091-01115,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region XI - Davao
DPWH-2026-048-00503,2026,NEP,DPWH,Region VIII - Eastern Visayas,,,,,Rehabilitation /   Reconstruction / Upgrading of Damaged Paved Roads - Tertiary Roads,road,260305000.0,"₱260,305,000",region_only,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,761,48,regional_summary,DPWH-2026-045-00457,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region VIII - Eastern Visayas
